calories,carb,fat,name,protein,sugar,type
151,2.3,10.4,Cheesy Scrambled Eggs With Scallions,11.7,0.8,Breakfast foods
118,2.7,8.1,Veggie Omelet,8.6,1.4,Breakfast foods
176,1.4,12.9,Scrambled Eggs with Feta,12.7,1.1,Breakfast foods
149,1.0,9.8,Cheese Egg White Omelette,13.4,0.6,Breakfast foods
57,14.5,0.3,Blueberries,0.7,10.0,Breakfast foods
243,0.7,21.8,Gordon Ramsay s Scrambled Eggs,10.5,0.3,Breakfast foods
112,18.7,2.7,Strawberry Smoothie Bowl,4.0,3.9,Breakfast foods
94,12.8,3.3,Blueberry Oatmeal,4.8,2.9,Breakfast foods
77,10.1,1.9,PB&J Smoothie,5.8,5.7,Breakfast foods
89,22.8,0.3,Banana,1.1,12.2,Breakfast foods
133,2.4,8.7,Sausage and Egg White Scramble,10.9,0.9,Breakfast foods
62,14.0,0.5,Dairy Free Strawberry Oatmeal,1.9,3.7,Breakfast foods
101,19.6,1.7,Cinnamon Honey Corn Flakes,3.5,10.8,Breakfast foods
85,9.2,2.2,gredient Protein Pancakes,7.5,5.0,Breakfast foods
157,2.3,12.9,Onion and Tomato Omelet,7.7,1.3,Breakfast foods
143,0.9,9.5,Scrambled Eggs with Onion Flakes,12.5,0.5,Breakfast foods
81,2.9,5.6,Tomato Frittita,4.9,1.9,Breakfast foods
340,52.0,14.7,Pumpkin Granola,6.1,23.8,Breakfast foods
186,16.1,8.8,Make ahead Bacon and Cheese Breakfast Burritos,10.0,2.0,Breakfast foods
96,20.5,1.2,Sweet Potato and Mushroom Hash,1.7,1.2,Breakfast foods
200,23.5,7.6,Egg and Greens Sandwich,9.8,2.5,Breakfast foods
109,9.8,4.6,Broccoli & Feta Omelet with Toast,7.6,1.9,Breakfast foods
139,16.4,6.8,Sweet Manicotti Pancakes,4.0,10.0,Breakfast foods
153,3.5,12.6,Sour Cream Scrambled Eggs,7.5,0.7,Breakfast foods
178,4.1,14.0,Canadian Bacon and Avocado Omelet,9.4,1.4,Breakfast foods
51,6.7,0.3,Light Peach Yogurt,5.8,5.9,Breakfast foods
154,2.8,11.6,Matcha Scrambled Eggs with Lime,9.7,0.8,Breakfast foods
153,25.7,4.6,Cold Goji Berry Porridge,5.2,13.0,Breakfast foods
117,11.5,7.3,Tropical Grain free Breakfast Porridge,2.4,6.8,Breakfast foods
90,13.2,3.5,Cranberry and Flax Smoothie,3.0,8.4,Breakfast foods
248,27.5,8.5,Salmon Crackers,14.8,1.8,Breakfast foods
195,1.2,16.7,Fluffy Omelet with Cheese and Zucchini,9.8,0.8,Breakfast foods
223,41.7,4.7,Pots of Passion Fruit Yogurt with Coconut Macaroons,5.2,38.6,Breakfast foods
198,3.2,15.2,Sriracha Scrambled Eggs and Ham,11.2,0.3,Breakfast foods
113,15.6,3.2,Coconut Flour Pancake,5.8,7.0,Breakfast foods
177,31.1,6.2,Puff Pastry Apple Strudel Toastie,1.8,18.2,Breakfast foods
218,32.6,9.4,Waffles with Raspberry & Chocolate Sauce,4.6,12.3,Breakfast foods
112,15.5,4.3,Strawberry Yogurt and Strawberries,4.2,1.8,Breakfast foods
89,22.3,0.5,Green A Smoothie,0.6,17.1,Breakfast foods
158,21.2,7.2,Plantain Bread,4.6,10.0,Breakfast foods
144,19.8,2.6,Poached Egg Turkey and Roast Beef Bagel Breakfast Sandwich,10.1,5.3,Breakfast foods
101,8.3,5.1,Sweet Potato Breakfast Skillet with Bacon,5.9,2.3,Breakfast foods
221,24.3,9.1,French Crepes,8.3,3.6,Breakfast foods
258,17.1,18.9,Lemon Berry Skillet Cake,6.4,10.1,Breakfast foods
166,2.6,11.6,Kale Mozzarella and Egg Bake,12.7,0.9,Breakfast foods
129,2.0,8.3,Bacon and Zucchini Egg Muffins,10.8,0.9,Breakfast foods
138,2.8,9.9,Cheesy Chorizo Frittata,9.6,1.5,Breakfast foods
145,19.0,5.1,Gluten Free Quinoa Pancakes,6.6,0.6,Breakfast foods
114,10.5,3.8,Peanut Butter Berry Pineapple Protein Smoothie,10.3,6.4,Breakfast foods
393,67.9,13.3,Rice Cake with Peanut Butter Coconut and Dried Cranberries,7.0,37.1,Breakfast foods
177,26.7,8.7,Fried Plantains with Sour Cream,1.3,12.7,Breakfast foods
175,28.1,4.6,Mango Raspberry Rice Bowl,5.5,4.7,Breakfast foods
53,5.6,3.0,Peach Chia Seed Pudding,1.5,3.0,Breakfast foods
227,24.6,11.5,Vanilla Crepes,6.2,6.7,Breakfast foods
129,14.2,6.9,Fruit Ball,3.6,12.1,Breakfast foods
199,22.9,7.4,Scrambled Eggs and Sausage Wrap,9.4,2.4,Breakfast foods
152,23.8,3.9,Apple Cinnamon Oatmeal Frittata,7.9,10.6,Breakfast foods
179,11.8,10.1,Breakfast Sandwich,10.1,1.0,Breakfast foods
117,21.9,1.4,nute Honey Yogurt Quinoa Parfait,6.0,10.4,Breakfast foods
121,16.8,2.1,Cinnamon Apple Protein Oatmeal,9.5,5.2,Breakfast foods
401,36.0,26.1,Cinnamon Sugar Toast with Sea Salt,7.6,11.4,Breakfast foods
92,5.1,5.4,Italian Eggs,6.5,0.6,Breakfast foods
90,15.3,2.3,Blueberry Yogurt Overnight Oats,3.5,6.0,Breakfast foods
85,3.8,3.5,Tasty Turkey & Spinach Omelet,9.4,1.9,Breakfast foods
227,6.7,16.8,Sausage and Egg Casserole,11.8,2.2,Breakfast foods
102,19.8,1.9,Overnight Chilled Honey Cinnamon Oats,2.6,3.8,Breakfast foods
66,10.2,0.4,Greek Yogurt with Mixed Berries,6.2,8.6,Breakfast foods
114,17.1,4.6,Overnight Muesli,3.1,4.1,Breakfast foods
67,12.2,1.5,Breakfast Fruit Spinach and Oats Shake,2.2,5.0,Breakfast foods
92,10.1,2.8,Greek Yogurt and Berry Parfait,7.8,8.0,Breakfast foods
115,3.0,7.0,Scrambled Eggs with Spinach and Ricotta,9.9,0.4,Breakfast foods
66,2.6,1.2,Ham Egg Beaters and Mushroom Scramble,10.1,0.5,Breakfast foods
73,17.2,0.3,Blueberry Smoothie,1.7,12.1,Breakfast foods
141,6.4,11.5,Eggs Baked in Avocado,5.0,0.7,Breakfast foods
201,12.2,16.1,Pina Colada Chia Pudding,4.3,5.0,Breakfast foods
76,9.4,3.9,Carrot Cake Chia Pudding,1.7,5.9,Breakfast foods
97,13.7,3.0,Lemon and Vanilla Chia Pudding,4.0,8.3,Breakfast foods
185,29.6,5.2,Flourless Vegan Pumpkin Muffins,6.7,10.9,Breakfast foods
241,21.9,10.8,Ham and Cheese Egg Dunkers,13.4,2.4,Breakfast foods
124,20.2,3.9,Fruit Cereal,2.7,10.6,Breakfast foods
94,16.9,2.5,Potato Hash with Spinach,2.0,2.0,Breakfast foods
115,19.9,2.1,Chocolate Cherry Shake,6.4,8.7,Breakfast foods
70,16.9,0.3,Apple Cinnamon Raisin Oatmeal,1.3,7.8,Breakfast foods
263,1.8,21.9,Gouda & Green Onion Omelet,14.6,1.1,Breakfast foods
143,2.2,11.3,Asparagus Fontina and Tomato Frittata,8.3,1.3,Breakfast foods
205,16.7,12.1,Pumpkin Pancakes,8.0,6.5,Breakfast foods
51,4.5,2.1,Breakfast Stuffed Peppers,4.0,2.4,Breakfast foods
136,25.5,2.5,Applesauce Pancakes,4.4,9.2,Breakfast foods
80,14.5,2.7,Fruit and Nut Bowl,1.4,9.4,Breakfast foods
176,19.2,8.9,Spiced Pumpkin Pancakes,5.9,7.2,Breakfast foods
205,1.5,16.8,Pesto Scrambled Eggs,11.2,0.3,Breakfast foods
52,11.0,0.9,Tropical Green Fusion Smoothie,1.2,6.3,Breakfast foods
143,20.1,4.2,Fluffy Canadian Pancakes,8.1,2.5,Breakfast foods
112,13.4,4.8,Raspberry Yogurt Parfait,4.2,9.5,Breakfast foods
135,18.6,5.4,Baked Oatmeal,4.7,4.5,Breakfast foods
168,35.9,2.4,Overnight Cranberry Oatmeal,4.4,8.7,Breakfast foods
142,13.2,6.6,Avocado and Cottage Cheese Toast,8.5,2.3,Breakfast foods
180,2.6,12.0,Turkey Omelet,14.7,1.3,Breakfast foods
149,35.1,0.8,Sunrise Oatmeal,3.6,13.4,Breakfast foods
159,38.0,0.8,Sunrise raisin oatmeal,3.6,16.4,Breakfast foods
146,2.3,9.7,Asparagus Canadian Bacon and Cheese Frittata,12.1,0.9,Breakfast foods
234,34.4,7.4,Gluten Free Pancakes,10.7,7.9,Breakfast foods
88,4.5,5.5,Paleo Egg Muffins,5.5,2.1,Breakfast foods
126,29.3,1.5,Pomegranate Muesli,2.0,23.1,Breakfast foods
86,20.1,0.9,Date and Berry Oatmeal,1.5,10.6,Breakfast foods
86,7.2,3.4,Blackberry Yogurt Parfait,7.6,3.8,Breakfast foods
187,33.5,3.6,Fluffy Vegan Pancakes,5.4,7.9,Breakfast foods
186,1.4,14.7,Scrambled Eggs with Smoked Salmon,12.1,0.7,Breakfast foods
240,17.4,15.2,Grilled Monterey Jack and Corn Quesadillas,10.2,1.9,Breakfast foods
93,3.7,5.2,Spinach Feta and Artichoke Breakfast Bake,8.1,1.1,Breakfast foods
178,34.0,4.1,Banana Raisin Oatmeal,5.1,13.3,Breakfast foods
78,16.2,1.2,Blueberry Cheesecake Oatmeal,1.9,8.2,Breakfast foods
212,25.0,6.5,Poached Eggs on Toast,12.7,1.6,Breakfast foods
112,13.4,5.0,Pepper and Hummus Toast,5.0,2.5,Breakfast foods
175,13.8,11.3,Avocado and Salmon Toast,7.0,1.6,Breakfast foods
84,12.0,3.3,Vegan Savory Oatmeal,3.4,1.5,Breakfast foods
180,25.3,8.4,Pumpkin Spread with Toasted Pita,4.7,10.5,Breakfast foods
222,15.0,11.2,Ham and Cheese Dunker with Boiled Eggs,14.5,1.7,Breakfast foods
256,15.9,16.3,Egg in a Cup,10.7,0.5,Breakfast foods
140,1.9,10.5,Mushroom and Pepper Egg White Omelet,9.5,1.3,Breakfast foods
202,20.1,6.5,Greek Yogurt Protein Pancakes,15.6,5.7,Breakfast foods
126,15.1,5.3,Peach Yogurt Parfait,5.1,6.6,Breakfast foods
219,13.2,13.3,English Muffin Ham Breakfast Sandwich,12.5,2.6,Breakfast foods
112,2.4,6.3,Egg and Cottage Cheese Omelet,11.2,1.5,Breakfast foods
120,11.3,6.9,Keto Oatmeal,3.9,1.0,Breakfast foods
221,2.6,17.6,Keto Breakfast Tacos,13.2,0.6,Breakfast foods
334,4.8,28.7,Almond Crusted Keto Quiche,14.5,1.2,Breakfast foods
125,20.7,3.1,Peach Cobbler Oatmeal,4.5,3.4,Breakfast foods
82,10.8,1.6,Breakfast Parfait,6.8,6.0,Breakfast foods
202,4.0,15.8,Crustless Quiche,11.0,2.4,Breakfast foods
78,18.0,0.5,Cinnamon Honey Oats,2.2,2.8,Breakfast foods
94,4.3,5.2,Egg and Onion Scramble,7.0,2.0,Breakfast foods
89,7.0,5.8,Raspberry Chia Seed Pudding,3.1,0.8,Breakfast foods
140,4.6,11.5,Broccoli Quiche,6.0,0.7,Breakfast foods
110,10.5,5.8,Blueberry Chia Seed Pudding,5.1,5.4,Breakfast foods
175,12.6,10.5,Avocado and Egg Toast,8.5,1.7,Breakfast foods
127,11.1,5.2,Blueberry and Sunflower Seed Steel Cut Oatmeal,9.9,0.6,Breakfast foods
188,18.5,7.3,Breakfast Sandwich with Egg Cheese and Ham,13.0,3.5,Breakfast foods
68,9.2,3.0,Chia Pudding,1.8,1.6,Breakfast foods
78,11.7,2.5,Breakfast Oatmeal with Milk and Blueberries,3.1,5.8,Breakfast foods
262,44.7,8.8,Breakfast Quinoa,6.1,29.4,Breakfast foods
138,3.9,9.5,Scrambled Eggs with Spinach & Parmesan,10.0,0.4,Breakfast foods
72,8.9,1.1,Mango Trifle,7.2,7.2,Breakfast foods
213,32.0,5.8,French Toast,7.8,2.9,Breakfast foods
253,0.2,17.0,rb Breakfast Patties,23.4,0.0,Breakfast foods
87,3.7,6.3,Scrambled eggs with vegetables,4.3,2.1,Breakfast foods
95,2.9,6.4,Scrambled Eggs with Bell Pepper and Feta,6.6,1.6,Breakfast foods
38,3.0,0.3,Veggie Omelet,5.7,1.4,Breakfast foods
123,20.8,1.1,Microwave Vanilla Banana Oat Cake,6.1,6.8,Breakfast foods
121,14.2,4.0,Microwave Peanut Butter Protein Oats,8.4,1.0,Breakfast foods
133,3.4,9.8,Pumpkin Scrambled Eggs,7.9,1.4,Breakfast foods
125,18.5,4.4,Dairy Free Berry Banana Chia Yogurt,4.1,7.7,Breakfast foods
246,23.3,14.9,Banana Tahini Toast,7.9,7.0,Breakfast foods
115,12.7,4.7,gredient Protein Pancakes,6.3,6.8,Breakfast foods
105,17.0,3.2,Maple Banana Oats,3.1,3.9,Breakfast foods
175,20.7,9.6,Apple Sandwiches with Almond Butter & Granola,4.4,10.8,Breakfast foods
56,6.9,0.4,Greek Yogurt with Blue and Blackberries,6.6,4.9,Breakfast foods
82,13.0,1.8,Corn Flakes,3.7,5.5,Breakfast foods
127,7.9,4.8,Oat & cottage pancakes,12.4,1.8,Breakfast foods
81,15.0,2.0,Chocolate Banana Oatmeal,1.9,5.0,Breakfast foods
190,22.6,7.3,Oatmeal Pancakes,10.0,10.8,Breakfast foods
161,23.1,6.6,Breakfast Quesadilla,4.1,7.0,Breakfast foods
138,11.9,4.7,Protein Banana Egg Pancakes,12.5,5.9,Breakfast foods
306,10.8,23.7,Almond flour pancakes,13.3,5.2,Breakfast foods
178,15.2,10.8,Guacamole Pizza,7.2,0.5,Breakfast foods
56,15.2,1.6,Oat Bran,4.0,0.3,Breakfast foods
77,9.9,2.8,Strawberry Cheesecake Chia Pudding,3.9,5.6,Breakfast foods
193,11.4,12.6,Protein Breakfast Burrito,13.4,1.2,Breakfast foods
155,0.7,9.7,Eggs Cheese and Bacon Omelet,15.3,0.5,Breakfast foods
114,2.2,7.8,Huevos Pericos,8.4,1.1,Breakfast foods
156,2.5,12.0,Pesto Scrambled Egg Whites,9.2,0.5,Breakfast foods
131,2.3,11.4,Eggs & Greens,5.7,1.0,Breakfast foods
172,27.4,6.2,Banana & Almond Butter Toast,4.4,9.9,Breakfast foods
114,12.7,4.5,Banana Egg Pancakes,6.4,6.8,Breakfast foods
126,3.4,9.4,Simple Spinach Scramble,7.1,1.5,Breakfast foods
106,8.1,3.5,High Protein Omelet,9.6,6.6,Breakfast foods
130,1.8,8.8,Egg Avocado and Bacon Scramble,10.6,0.6,Breakfast foods
54,2.6,4.6,Spinach Avocado Smoothie Bowl,0.7,0.1,Breakfast foods
184,28.2,6.3,Banana Oat and Peanut Butter Muffin,6.3,12.9,Breakfast foods
130,19.4,5.1,Peanut Butter & Banana Oatmeal,4.5,3.7,Breakfast foods
117,15.1,3.8,Vegan Protein Burrito,7.0,1.9,Breakfast foods
109,18.7,3.0,Yogurt and Chia Overnight Oats,3.7,7.7,Breakfast foods
155,1.7,10.8,Scrambled Eggs with Spinach and Mexican Blend Cheese,12.7,0.4,Breakfast foods
200,1.5,16.6,Scrambled Eggs with Cheddar Cheese,10.7,1.2,Breakfast foods
95,13.9,3.9,Cinnamon Almond Oatmeal,3.4,0.6,Breakfast foods
174,14.5,11.0,Banana Peanut Butter Chia Pudding,6.9,7.6,Breakfast foods
285,14.0,19.2,To Go Breakfast Quesadillas,13.1,1.0,Breakfast foods
194,2.9,16.2,Thin Green Spinach and Herb Omelet,10.2,0.5,Breakfast foods
189,4.4,12.5,Savory Cheese Chive Waffles,15.0,1.2,Breakfast foods
200,40.0,4.1,Oatmeal with Blueberries Sunflower Seeds and Agave,5.2,6.0,Breakfast foods
95,11.9,1.4,Apple Walnut Parfait,9.6,9.5,Breakfast foods
84,15.9,1.9,Overnight Banana and Zucchini Oats,2.7,3.3,Breakfast foods
127,19.3,4.2,Quinoa and Berries,3.6,3.3,Breakfast foods
109,16.3,2.7,Overnight Chia Seed Oatmeal,6.2,1.1,Breakfast foods
80,18.5,0.9,Carrot Cake Oatmeal,1.6,9.3,Breakfast foods
149,6.7,9.5,Vanilla greek yogurt,7.8,3.4,Breakfast foods
55,10.7,1.2,Banana and Kale Smoothie,1.7,5.5,Breakfast foods
425,37.6,28.0,Paleo Cocoa Puffs,13.0,27.5,Breakfast foods
80,16.0,1.9,Cinnamon Blueberry Oatmeal,1.4,8.7,Breakfast foods
108,22.1,2.5,Quick Banana Berry Breakfast,2.0,11.7,Breakfast foods
58,14.0,0.6,Tropical Fruit Salad,0.9,8.0,Breakfast foods
99,11.6,4.1,Kimchi Tofu Scramble Tacos,5.9,1.3,Breakfast foods
102,21.1,1.6,Swiss Bircher Muesli,2.8,5.8,Breakfast foods
43,10.9,0.2,Apricot Smoothie,0.7,7.3,Breakfast foods
413,65.5,17.8,S mores Granola,6.0,21.4,Breakfast foods
66,3.1,3.6,Cheesy Veggie Bake,5.7,1.9,Breakfast foods
162,16.2,4.7,Cream Cheese Lox and Capers English Muffin,13.4,1.9,Breakfast foods
121,9.3,7.3,Bacon Cheddar Steel Cut Oatmeal,4.7,1.0,Breakfast foods
72,16.0,1.3,Blueberry Oatmeal Smoothie,0.9,10.8,Breakfast foods
147,24.5,1.2,Chocolate Oats,11.9,7.0,Breakfast foods
123,9.0,1.6,Protein Silver Dollar Blueberry Pancakes,18.1,2.2,Breakfast foods
167,12.1,9.2,Low Carb Blueberry Muffin,11.0,6.7,Breakfast foods
128,3.5,8.2,Skinny Veggie Egg Muffins,9.8,1.7,Breakfast foods
31,5.9,0.5,Strawberry Spinach and Ginger Thick Green Smoothie,1.6,1.8,Breakfast foods
103,13.3,1.8,Morning Fruity Protein Shake,9.3,7.6,Breakfast foods
90,10.7,2.4,Peach and Blueberry Parfait,6.9,6.9,Breakfast foods
104,13.0,2.1,Acai Berry Smoothie,1.4,6.1,Breakfast foods
106,18.7,1.3,Overnight Raspberry Vanilla Muesli,5.7,3.5,Breakfast foods
244,1.3,21.9,Creme Fraiche and Chive Scrambled Eggs,9.4,0.3,Breakfast foods
142,8.9,8.0,Savory Manicotti Pancakes,9.2,1.7,Breakfast foods
27,6.0,0.2,Cucumber Apple Berry Smoothie,1.4,2.9,Breakfast foods
76,3.6,4.5,Egg white omelet,5.4,1.9,Breakfast foods
186,34.0,4.7,Hazelnut and Banana Sushi,3.3,14.2,Breakfast foods
110,6.1,5.5,Salmon & Potato Scramble,8.8,0.6,Breakfast foods
125,15.3,5.7,Gluten Free Banana Egg Pancake,4.7,8.2,Breakfast foods
146,9.6,9.5,Quick ham grits,5.5,1.2,Breakfast foods
65,2.9,3.5,Caprese Eggs and Portabella Mushrooms,5.9,1.9,Breakfast foods
109,2.3,7.2,Ham Egg and Spinach Roll Ups,8.5,1.0,Breakfast foods
117,3.4,7.6,Prosciutto Wrapped Mini Frittata Muffins,9.1,1.0,Breakfast foods
142,27.7,3.0,Date and Pistachio Porridge,4.1,15.7,Breakfast foods
88,10.0,4.6,Chocolate Avocado Smoothie,3.1,4.6,Breakfast foods
191,20.8,7.6,Simple California Omelet,10.4,2.6,Breakfast foods
209,29.0,9.6,Chocolate Avocado Toast,6.7,8.6,Breakfast foods
128,3.1,10.1,Skillet Baked Eggs,6.6,0.4,Breakfast foods
164,1.9,13.6,Spinach Goat Cheese and Chorizo Omelet,8.9,0.3,Breakfast foods
104,2.5,7.5,Soft Scrambled Eggs with Goat Cheese and Asparagus,7.2,1.1,Breakfast foods
216,4.5,17.3,Country Sausage Gravy,11.8,2.2,Breakfast foods
177,12.9,10.8,Protein Breakfast Muffin,8.8,2.5,Breakfast foods
179,10.0,8.5,Simple Chicken Sandwich,15.0,1.6,Breakfast foods
175,27.5,3.9,Cornflake Crunch French Toast,7.2,6.4,Breakfast foods
104,10.7,4.8,Quinoa and Egg Enchilada Skillet,5.2,0.6,Breakfast foods
242,20.8,12.5,Grab and Go Breakfast Muffins,11.0,1.9,Breakfast foods
171,33.1,5.1,Yam Muffins,5.4,20.4,Breakfast foods
268,18.3,13.7,Bacon Egg and Cheese Breakfast Bagel,17.2,0.2,Breakfast foods
403,58.2,18.7,Dried Fruit and Almond Granola,7.6,13.9,Breakfast foods
185,10.2,13.9,Scrambled Eggs with Bacon and Avocado,6.3,1.0,Breakfast foods
65,7.4,3.7,Peach Avocado Smoothie,1.9,3.8,Breakfast foods
97,3.1,6.0,Mini Vegetable Frittatas,7.7,1.6,Breakfast foods
66,4.1,2.5,Turkey Egg White Omelet,6.8,2.0,Breakfast foods
281,37.2,13.4,Raspberry Scones,3.9,13.1,Breakfast foods
53,11.8,0.7,Pumpkin Gingerbread Smoothie,1.0,5.0,Breakfast foods
111,4.4,8.3,Cabbage Hash Browns,5.2,2.1,Breakfast foods
201,31.5,6.9,Peanut Butter Banana English Muffin,7.1,10.0,Breakfast foods
150,2.2,9.9,Breakfast Sausage Sauteed with Red and Green Bell Peppers,12.7,1.3,Breakfast foods
74,2.8,4.3,Curry Scramble,6.1,2.0,Breakfast foods
95,14.2,4.2,Loaded Paleo Breakfast Hash,2.0,4.9,Breakfast foods
39,7.1,0.6,Breakfast Quinoa,1.3,1.7,Breakfast foods
255,1.0,21.2,Bacon Egg and Cheese in a Mug,14.7,0.3,Breakfast foods
174,16.5,8.8,Greek Yogurt and Jam Parfait,6.9,3.1,Breakfast foods
80,14.1,2.1,nute Energizing Oatmeal,2.6,5.4,Breakfast foods
170,24.2,6.4,Chocolate Peanut Butter Overnight Oats,7.7,13.5,Breakfast foods
253,1.1,23.0,Cream Cheese Omelet,10.2,0.7,Breakfast foods
101,16.5,3.2,Quinoa Superfood Breakfast Bowl,2.9,4.8,Breakfast foods
206,12.2,13.1,Fried Egg Sandwich,10.1,3.1,Breakfast foods
255,33.1,11.3,Belgian Waffles,5.5,12.5,Breakfast foods
155,4.6,10.5,Sausage and Sweet Potato Casserole,10.2,1.1,Breakfast foods
67,9.8,0.5,Coffee and Banana Protein Smoothie,6.5,5.8,Breakfast foods
111,25.6,0.6,Maple Brown Sugar Oatmeal,2.8,9.5,Breakfast foods
431,43.2,19.0,Cinnamon Vanilla Breakfast Protein Bites,26.8,22.6,Breakfast foods
182,12.1,10.4,Eggs on Toast with Goat Cheese & Peas,10.1,2.9,Breakfast foods
87,14.2,3.2,Spinach Date and Almond Green Smoothie,2.6,8.2,Breakfast foods
206,9.2,17.9,Overnight Chia Pudding,4.7,3.0,Breakfast foods
122,3.4,9.4,Cauliflower and Feta Omelet,6.6,1.5,Breakfast foods
44,9.9,0.5,Fruity Kale Morning Smoothie,0.7,6.6,Breakfast foods
107,9.6,6.9,Grapefruit & Ginger Chia Pudding,2.5,4.1,Breakfast foods
120,2.5,8.0,Simple Vegetable Egg Bake,9.1,1.7,Breakfast foods
175,4.2,12.7,Asparagus and Cashew Omelet,11.8,1.1,Breakfast foods
139,18.6,3.2,Blueberry Shake,10.3,3.1,Breakfast foods
183,1.6,13.4,Omelette with goat cheese and bacon,13.0,0.9,Breakfast foods
146,11.4,8.0,Ham and Cheese Quiche,7.2,0.3,Breakfast foods
426,46.1,27.6,Simple Vegan Date Bars,6.1,33.7,Breakfast foods
34,3.2,2.3,Cucumber Avocado Soup Soupe Glac avocat,0.8,1.3,Breakfast foods
146,14.4,3.6,Protein Tiramisu Pancakes,14.0,3.9,Breakfast foods
160,1.5,11.6,Scrambled Eggs with Smoked Salmon and Lemon Cream,12.0,0.5,Breakfast foods
163,7.1,12.2,Scrambled Eggs Avocado and Smoked Salmon on Toast,7.5,1.0,Breakfast foods
161,9.2,9.4,Baked Sausage Spinach and Egg Taquitos,10.1,0.9,Breakfast foods
113,4.7,7.7,Hot and spicy Indian scrambled egg chutney,6.6,2.1,Breakfast foods
121,2.7,8.5,Green Eggs,8.9,0.8,Breakfast foods
188,23.5,9.4,Overnight Oats,6.1,4.4,Breakfast foods
93,9.5,2.7,Mixed Berry Morning Smoothie,8.5,1.6,Breakfast foods
67,2.8,2.3,Ham and Veggie Omelet,8.5,1.8,Breakfast foods
138,18.2,4.1,Vanilla Blueberry Protein Muffins,9.8,3.5,Breakfast foods
190,13.9,11.4,German Pancakes,8.6,1.9,Breakfast foods
171,8.1,10.3,Cottage Cheese Pancakes,11.7,1.5,Breakfast foods
148,22.4,2.4,High Protein Pancakes,11.5,1.2,Breakfast foods
243,41.9,4.9,Whole Grain Pancakes with Wild Blueberry Maple Syrup,9.1,27.4,Breakfast foods
187,25.8,6.2,Super Pancakes,6.7,5.8,Breakfast foods
159,28.5,3.1,Ricotta Blueberry Pancakes,4.2,13.5,Breakfast foods
192,22.2,1.2,Sweet Potato Muffins,23.5,6.0,Breakfast foods
188,16.3,8.3,English Muffin Breakfast Pizza,13.1,3.7,Breakfast foods
135,15.8,7.9,Tropical Coconut Oatmeal,2.3,6.2,Breakfast foods
216,9.6,14.8,Scrambled Eggs with Chorizo and Tortillas,10.8,1.3,Breakfast foods
359,13.7,33.2,Overnight Banana Nut Porridge,7.9,3.5,Breakfast foods
68,11.2,2.3,Blueberry Peach Oatmeal,2.1,4.2,Breakfast foods
125,1.9,9.3,Baked Spinach and Eggs,8.5,0.9,Breakfast foods
146,18.7,5.7,French Toast with Fruit,5.5,7.9,Breakfast foods
209,21.7,9.2,Cinnamon French Toast,9.2,3.6,Breakfast foods
142,23.4,4.3,Zucchini Bread Overnight Oats,4.0,6.9,Breakfast foods
110,8.9,6.4,Chai Chia Pudding No Sugar,3.6,0.4,Breakfast foods
89,18.1,1.0,Orange Breakfast Quinoa,2.7,6.5,Breakfast foods
137,26.2,2.2,Banana Bread Oatmeal,4.9,10.0,Breakfast foods
143,21.7,1.8,High Protein Banana Oatcake,10.4,2.9,Breakfast foods
90,14.9,0.6,Blueberry Muffin Overnight Oats,7.1,4.3,Breakfast foods
103,12.9,1.0,Clean Eating Protein Pancakes,10.9,0.6,Breakfast foods
265,13.4,18.7,Eggs with Hats on Top,10.7,1.5,Breakfast foods
81,19.5,0.4,Oatmeal and raisins,1.9,8.3,Breakfast foods
122,2.1,8.1,Basic egg white omelet,9.8,1.3,Breakfast foods
90,12.0,3.8,Peanut Butter Raisin Oatmeal,3.7,5.2,Breakfast foods
109,12.1,7.1,Blueberry Smoothie,1.7,7.7,Breakfast foods
114,19.2,1.6,Cinnamon Oatmeal Pancakes,7.5,4.4,Breakfast foods
159,29.6,3.1,Vegan Pancakes,3.2,5.1,Breakfast foods
58,10.7,1.2,Cinnamon Porridge with Blueberries and Greek Yogurt,2.2,0.8,Breakfast foods
106,2.6,7.4,Ham and Egg Mushroom Cups,8.0,1.3,Breakfast foods
126,6.9,7.4,Spinach Frittata with Sweet Potato Crust,7.9,2.1,Breakfast foods
77,4.5,4.0,Zucchini Hash,5.9,1.9,Breakfast foods
84,8.5,2.3,Egg White Spinach Feta Wrap,7.8,1.5,Breakfast foods
50,10.1,0.3,Apple Oatmeal,2.4,4.6,Breakfast foods
134,5.0,8.8,Blueberry Vanilla Greek Yogurt,7.3,1.2,Breakfast foods
134,4.4,9.4,Smoky Scrambled Eggs,8.6,1.4,Breakfast foods
42,11.3,1.2,Oat bran and cinnamon,2.9,0.3,Breakfast foods
176,28.1,4.3,Everything Bagel with Cream Cheese and Cucumber,6.9,1.5,Breakfast foods
296,0.9,25.7,Keto Breakfast Burger,15.1,0.7,Breakfast foods
229,3.1,19.7,Scrambled Eggs with Chorizo,9.5,1.3,Breakfast foods
207,4.3,18.9,Keto Breakfast Potatoes,5.1,2.6,Breakfast foods
170,19.2,6.6,Egg and Veggie Breakfast Sandwich,9.7,4.1,Breakfast foods
42,0.2,2.8,Easy To Peel Hard Boiled Eggs,3.7,0.1,Breakfast foods
93,9.6,2.7,Oatmeal Banana Peanut Butter Chocolate Shake,8.4,2.5,Breakfast foods
70,2.9,3.6,Scrambled Eggs and Broccoli,7.1,0.9,Breakfast foods
