calories,carb,fat,name,protein,sugar,type
66,3.9,5.7,Swiss Chard with Olives Recipe,1.7,1.0,Appetizers
102,16.0,3.3,Sour Cream and Parsley Mashed Potatoes,2.5,0.7,Appetizers
454,66.8,19.2,Spicy Coriander Popcorn,11.6,0.8,Appetizers
205,20.4,10.0,Mini Chicken Pot Pies,8.3,2.3,Appetizers
100,16.0,4.1,Fried Corn and Onions,2.7,5.6,Appetizers
78,10.2,3.8,Fingerling Potatoes with Chives and Tarragon,1.3,0.8,Appetizers
53,5.2,3.3,Pan Fried Broccoli,2.8,1.3,Appetizers
263,2.2,25.7,Jumbo Shrimp with Chive Butter,6.9,0.4,Appetizers
165,2.4,10.5,Turkey Lettuce Cheese Rollups,15.1,1.5,Appetizers
40,7.9,0.4,Roast Teriyaki Broccoli,3.1,2.2,Appetizers
143,22.9,3.9,Spanish style Toast with Tomato Pan con tomate,4.8,3.3,Appetizers
89,17.1,1.6,Crispy roast potatoes,2.0,0.8,Appetizers
35,8.2,0.1,Carrots,0.6,4.8,Appetizers
115,17.3,3.0,Zucchini Cakes,5.1,2.5,Appetizers
147,16.1,8.8,Grilled Sweet Potatoes Onion and Bell Pepper,1.3,3.7,Appetizers
197,5.1,14.3,Turkey Swiss Melt,12.9,1.9,Appetizers
168,21.5,6.4,Easy Fried Eggplant,6.1,3.5,Appetizers
359,62.5,5.9,Quinoa,13.8,0.0,Appetizers
19,4.3,0.1,Easy Steamed Green Beans,1.1,2.0,Appetizers
157,8.0,13.3,Mushroom Caviar,3.2,2.9,Appetizers
98,15.8,3.2,Sour Cream and Pepper Mashed Potatoes,2.1,0.7,Appetizers
74,6.3,5.1,Steamed Broccoli,2.7,1.6,Appetizers
356,4.8,38.0,Easy Saut ed Eggplant,0.8,2.1,Appetizers
181,3.7,15.8,Loaded Cauliflower Mash Bake,6.3,1.7,Appetizers
174,28.5,3.6,Tomato and Feta Bruschetta,7.0,3.8,Appetizers
